Local time,Open,High,Low,Close,Volume
22.04.2024 02:35:00.000 GMT+0200,1.06615,1.06615,1.06610,1.06613,57.24
22.04.2024 02:36:00.000 GMT+0200,1.06612,1.06614,1.06606,1.06606,50.22
22.04.2024 02:37:00.000 GMT+0200,1.06605,1.06606,1.06595,1.06595,56.32
22.04.2024 02:38:00.000 GMT+0200,1.06595,1.06595,1.06570,1.06573,91.04
22.04.2024 02:39:00.000 GMT+0200,1.06572,1.06581,1.06570,1.06574,171.72
22.04.2024 02:40:00.000 GMT+0200,1.06576,1.06576,1.06548,1.06559,267.6
22.04.2024 02:41:00.000 GMT+0200,1.06561,1.06564,1.06553,1.06559,146.92
22.04.2024 02:42:00.000 GMT+0200,1.06558,1.06559,1.06552,1.06552,89.62
22.04.2024 02:43:00.000 GMT+0200,1.06552,1.06557,1.06552,1.06556,102.15
22.04.2024 02:44:00.000 GMT+0200,1.06557,1.06558,1.06545,1.06545,68.82
22.04.2024 02:45:00.000 GMT+0200,1.06547,1.06568,1.06547,1.06568,193.05
22.04.2024 02:46:00.000 GMT+0200,1.06570,1.06573,1.06566,1.06568,113.4
22.04.2024 02:47:00.000 GMT+0200,1.06569,1.06573,1.06566,1.06567,87.6
22.04.2024 02:48:00.000 GMT+0200,1.06566,1.06568,1.06564,1.06568,101.25
22.04.2024 02:49:00.000 GMT+0200,1.06570,1.06572,1.06570,1.06570,70.2
22.04.2024 02:50:00.000 GMT+0200,1.06570,1.06573,1.06570,1.06573,39
22.04.2024 02:51:00.000 GMT+0200,1.06572,1.06573,1.06564,1.06564,79.11
22.04.2024 02:52:00.000 GMT+0200,1.06565,1.06566,1.06544,1.06544,146.59
22.04.2024 02:53:00.000 GMT+0200,1.06544,1.06566,1.06542,1.06563,190.8
22.04.2024 02:54:00.000 GMT+0200,1.06564,1.06571,1.06560,1.06562,219.04
22.04.2024 02:55:00.000 GMT+0200,1.06560,1.06566,1.06549,1.06550,223.05
22.04.2024 02:56:00.000 GMT+0200,1.06551,1.06552,1.06538,1.06544,180.78
22.04.2024 02:57:00.000 GMT+0200,1.06545,1.06547,1.06540,1.06540,110.43
22.04.2024 02:58:00.000 GMT+0200,1.06540,1.06540,1.06527,1.06532,49.14
22.04.2024 02:59:00.000 GMT+0200,1.06533,1.06540,1.06533,1.06534,52.59
22.04.2024 03:00:00.000 GMT+0200,1.06533,1.06551,1.06532,1.06551,310.05
22.04.2024 03:01:00.000 GMT+0200,1.06552,1.06555,1.06550,1.06555,80.29
22.04.2024 03:02:00.000 GMT+0200,1.06555,1.06557,1.06551,1.06553,31.9
22.04.2024 03:03:00.000 GMT+0200,1.06553,1.06556,1.06543,1.06554,193.38
22.04.2024 03:04:00.000 GMT+0200,1.06555,1.06557,1.06550,1.06552,55.35
22.04.2024 03:05:00.000 GMT+0200,1.06553,1.06553,1.06538,1.06545,146.5
22.04.2024 03:06:00.000 GMT+0200,1.06545,1.06548,1.06539,1.06546,95.04
22.04.2024 03:07:00.000 GMT+0200,1.06546,1.06566,1.06546,1.06565,93.09
22.04.2024 03:08:00.000 GMT+0200,1.06568,1.06571,1.06565,1.06569,39.06
22.04.2024 03:09:00.000 GMT+0200,1.06569,1.06584,1.06569,1.06584,35.82
22.04.2024 03:10:00.000 GMT+0200,1.06583,1.06611,1.06582,1.06609,165.86
22.04.2024 03:11:00.000 GMT+0200,1.06609,1.06625,1.06606,1.06613,157.3
22.04.2024 03:12:00.000 GMT+0200,1.06613,1.06621,1.06612,1.06620,157.38
22.04.2024 03:13:00.000 GMT+0200,1.06620,1.06620,1.06616,1.06616,53
22.04.2024 03:14:00.000 GMT+0200,1.06615,1.06621,1.06610,1.06620,64.17
22.04.2024 03:15:00.000 GMT+0200,1.06620,1.06638,1.06619,1.06629,196.44
22.04.2024 03:16:00.000 GMT+0200,1.06628,1.06628,1.06614,1.06618,192.84
22.04.2024 03:17:00.000 GMT+0200,1.06618,1.06618,1.06591,1.06593,80.06
22.04.2024 03:18:00.000 GMT+0200,1.06593,1.06599,1.06590,1.06595,139.14
22.04.2024 03:19:00.000 GMT+0200,1.06597,1.06606,1.06596,1.06605,144.82
22.04.2024 03:20:00.000 GMT+0200,1.06606,1.06625,1.06606,1.06624,166.64
22.04.2024 03:21:00.000 GMT+0200,1.06624,1.06632,1.06621,1.06630,87.93
22.04.2024 03:22:00.000 GMT+0200,1.06630,1.06650,1.06629,1.06649,108.34
22.04.2024 03:23:00.000 GMT+0200,1.06649,1.06649,1.06641,1.06646,207.09
22.04.2024 03:24:00.000 GMT+0200,1.06646,1.06676,1.06646,1.06656,248.01
22.04.2024 03:25:00.000 GMT+0200,1.06655,1.06657,1.06645,1.06646,160.86
22.04.2024 03:26:00.000 GMT+0200,1.06645,1.06652,1.06640,1.06650,183.54
22.04.2024 03:27:00.000 GMT+0200,1.06649,1.06651,1.06645,1.06645,163.38
22.04.2024 03:28:00.000 GMT+0200,1.06646,1.06649,1.06640,1.06649,100.71
22.04.2024 03:29:00.000 GMT+0200,1.06650,1.06653,1.06645,1.06649,123.75
22.04.2024 03:30:00.000 GMT+0200,1.06648,1.06658,1.06646,1.06655,81
22.04.2024 03:31:00.000 GMT+0200,1.06653,1.06653,1.06641,1.06641,59.85
22.04.2024 03:32:00.000 GMT+0200,1.06641,1.06645,1.06628,1.06629,106.47
22.04.2024 03:33:00.000 GMT+0200,1.06628,1.06629,1.06620,1.06625,439.69
22.04.2024 03:34:00.000 GMT+0200,1.06624,1.06639,1.06620,1.06630,226.35
22.04.2024 03:35:00.000 GMT+0200,1.06630,1.06633,1.06626,1.06633,72.75
22.04.2024 03:36:00.000 GMT+0200,1.06632,1.06633,1.06628,1.06628,152.28
22.04.2024 03:37:00.000 GMT+0200,1.06629,1.06635,1.06624,1.06633,182.16
22.04.2024 03:38:00.000 GMT+0200,1.06634,1.06640,1.06625,1.06640,213.29
22.04.2024 03:39:00.000 GMT+0200,1.06639,1.06639,1.06634,1.06635,20.19
22.04.2024 03:40:00.000 GMT+0200,1.06634,1.06642,1.06634,1.06639,105.48
22.04.2024 03:41:00.000 GMT+0200,1.06639,1.06648,1.06635,1.06648,61.83
22.04.2024 03:42:00.000 GMT+0200,1.06648,1.06655,1.06647,1.06648,77.21
22.04.2024 03:43:00.000 GMT+0200,1.06649,1.06652,1.06647,1.06648,33.73
22.04.2024 03:44:00.000 GMT+0200,1.06647,1.06653,1.06647,1.06653,34.68
22.04.2024 03:45:00.000 GMT+0200,1.06653,1.06653,1.06647,1.06651,31.77
22.04.2024 03:46:00.000 GMT+0200,1.06650,1.06665,1.06650,1.06665,98.73
22.04.2024 03:47:00.000 GMT+0200,1.06667,1.06671,1.06664,1.06670,69.69
22.04.2024 03:48:00.000 GMT+0200,1.06670,1.06697,1.06664,1.06690,229.07
22.04.2024 03:49:00.000 GMT+0200,1.06689,1.06689,1.06676,1.06683,121.53
22.04.2024 03:50:00.000 GMT+0200,1.06680,1.06682,1.06674,1.06678,73.02
22.04.2024 03:51:00.000 GMT+0200,1.06677,1.06684,1.06676,1.06680,41.64
22.04.2024 03:52:00.000 GMT+0200,1.06676,1.06676,1.06672,1.06675,39.46
22.04.2024 03:53:00.000 GMT+0200,1.06674,1.06675,1.06669,1.06675,46.89
22.04.2024 03:54:00.000 GMT+0200,1.06674,1.06675,1.06670,1.06670,23.76
22.04.2024 03:55:00.000 GMT+0200,1.06670,1.06678,1.06670,1.06678,33.66
22.04.2024 03:56:00.000 GMT+0200,1.06679,1.06691,1.06679,1.06688,53.51
22.04.2024 03:57:00.000 GMT+0200,1.06686,1.06697,1.06686,1.06697,41.34
22.04.2024 03:58:00.000 GMT+0200,1.06695,1.06695,1.06682,1.06686,88.8
22.04.2024 03:59:00.000 GMT+0200,1.06686,1.06686,1.06675,1.06682,56.82
22.04.2024 04:00:00.000 GMT+0200,1.06681,1.06686,1.06675,1.06675,149.96
22.04.2024 04:01:00.000 GMT+0200,1.06673,1.06678,1.06668,1.06675,85.59
22.04.2024 04:02:00.000 GMT+0200,1.06676,1.06684,1.06675,1.06682,82.87
22.04.2024 04:03:00.000 GMT+0200,1.06681,1.06682,1.06680,1.06681,35.1
22.04.2024 04:04:00.000 GMT+0200,1.06682,1.06687,1.06681,1.06686,43.2
22.04.2024 04:05:00.000 GMT+0200,1.06688,1.06688,1.06682,1.06684,112.8
22.04.2024 04:06:00.000 GMT+0200,1.06685,1.06694,1.06685,1.06690,116.1
22.04.2024 04:07:00.000 GMT+0200,1.06690,1.06691,1.06681,1.06686,176.82
22.04.2024 04:08:00.000 GMT+0200,1.06688,1.06701,1.06687,1.06700,203.4
22.04.2024 04:09:00.000 GMT+0200,1.06701,1.06702,1.06696,1.06696,40.41
22.04.2024 04:10:00.000 GMT+0200,1.06695,1.06696,1.06681,1.06683,172.59
22.04.2024 04:11:00.000 GMT+0200,1.06684,1.06686,1.06684,1.06686,51.84
22.04.2024 04:12:00.000 GMT+0200,1.06686,1.06686,1.06685,1.06686,22.86
22.04.2024 04:13:00.000 GMT+0200,1.06685,1.06687,1.06679,1.06680,27.06
22.04.2024 04:14:00.000 GMT+0200,1.06680,1.06681,1.06679,1.06679,12.69
22.04.2024 04:15:00.000 GMT+0200,1.06679,1.06682,1.06675,1.06675,34.74
22.04.2024 04:16:00.000 GMT+0200,1.06674,1.06680,1.06674,1.06680,23.82
22.04.2024 04:17:00.000 GMT+0200,1.06680,1.06680,1.06672,1.06674,27.78
22.04.2024 04:18:00.000 GMT+0200,1.06676,1.06682,1.06676,1.06681,11.55
22.04.2024 04:19:00.000 GMT+0200,1.06681,1.06681,1.06680,1.06681,8.1
22.04.2024 04:20:00.000 GMT+0200,1.06681,1.06681,1.06681,1.06681,4.5
22.04.2024 04:21:00.000 GMT+0200,1.06681,1.06706,1.06679,1.06705,75.12
22.04.2024 04:22:00.000 GMT+0200,1.06704,1.06704,1.06691,1.06691,52.61
22.04.2024 04:23:00.000 GMT+0200,1.06691,1.06691,1.06684,1.06684,12.42
22.04.2024 04:24:00.000 GMT+0200,1.06682,1.06683,1.06677,1.06677,27.33
22.04.2024 04:25:00.000 GMT+0200,1.06677,1.06677,1.06674,1.06674,29.43
22.04.2024 04:26:00.000 GMT+0200,1.06675,1.06675,1.06673,1.06673,9.3
22.04.2024 04:27:00.000 GMT+0200,1.06672,1.06672,1.06671,1.06671,5.4
22.04.2024 04:28:00.000 GMT+0200,1.06671,1.06671,1.06660,1.06660,20.78
22.04.2024 04:29:00.000 GMT+0200,1.06661,1.06667,1.06661,1.06666,16.41
22.04.2024 04:30:00.000 GMT+0200,1.06666,1.06668,1.06661,1.06668,26.91
22.04.2024 04:31:00.000 GMT+0200,1.06667,1.06668,1.06667,1.06668,5.7
22.04.2024 04:32:00.000 GMT+0200,1.06667,1.06671,1.06665,1.06670,49.41
22.04.2024 04:33:00.000 GMT+0200,1.06671,1.06671,1.06667,1.06667,74.1
22.04.2024 04:34:00.000 GMT+0200,1.06668,1.06672,1.06668,1.06671,21.6
22.04.2024 04:35:00.000 GMT+0200,1.06670,1.06670,1.06666,1.06667,11.7
22.04.2024 04:36:00.000 GMT+0200,1.06666,1.06666,1.06665,1.06666,15.75
22.04.2024 04:37:00.000 GMT+0200,1.06667,1.06669,1.06666,1.06669,4.5
22.04.2024 04:38:00.000 GMT+0200,1.06671,1.06672,1.06655,1.06655,110.94
22.04.2024 04:39:00.000 GMT+0200,1.06655,1.06655,1.06655,1.06655,5.4
22.04.2024 04:40:00.000 GMT+0200,1.06654,1.06654,1.06653,1.06653,13.68
22.04.2024 04:41:00.000 GMT+0200,1.06654,1.06661,1.06653,1.06660,89.46
22.04.2024 04:42:00.000 GMT+0200,1.06661,1.06663,1.06661,1.06662,40.23
22.04.2024 04:43:00.000 GMT+0200,1.06662,1.06662,1.06654,1.06654,28.89
22.04.2024 04:44:00.000 GMT+0200,1.06652,1.06652,1.06647,1.06647,33.3
22.04.2024 04:45:00.000 GMT+0200,1.06648,1.06649,1.06647,1.06649,42.84
22.04.2024 04:46:00.000 GMT+0200,1.06650,1.06650,1.06650,1.06650,0.9
22.04.2024 04:47:00.000 GMT+0200,1.06649,1.06654,1.06648,1.06653,14.4
22.04.2024 04:48:00.000 GMT+0200,1.06654,1.06656,1.06647,1.06650,34.95
22.04.2024 04:49:00.000 GMT+0200,1.06650,1.06658,1.06650,1.06656,33.3
22.04.2024 04:50:00.000 GMT+0200,1.06657,1.06657,1.06650,1.06650,56.1
22.04.2024 04:51:00.000 GMT+0200,1.06649,1.06649,1.06646,1.06647,12.6
22.04.2024 04:52:00.000 GMT+0200,1.06648,1.06649,1.06648,1.06648,21.45
22.04.2024 04:53:00.000 GMT+0200,1.06649,1.06649,1.06647,1.06647,8.1
22.04.2024 04:54:00.000 GMT+0200,1.06649,1.06650,1.06647,1.06647,26.4
22.04.2024 04:55:00.000 GMT+0200,1.06647,1.06647,1.06639,1.06645,47.79
22.04.2024 04:56:00.000 GMT+0200,1.06644,1.06648,1.06643,1.06647,37.74
22.04.2024 04:57:00.000 GMT+0200,1.06648,1.06648,1.06643,1.06645,49.9
22.04.2024 04:58:00.000 GMT+0200,1.06644,1.06646,1.06644,1.06645,14.83
22.04.2024 04:59:00.000 GMT+0200,1.06647,1.06648,1.06640,1.06640,30.24
22.04.2024 05:00:00.000 GMT+0200,1.06639,1.06641,1.06638,1.06641,46.08
22.04.2024 05:01:00.000 GMT+0200,1.06640,1.06640,1.06639,1.06640,15.6
22.04.2024 05:02:00.000 GMT+0200,1.06643,1.06643,1.06639,1.06639,10.84
